id_1,id_2,score
1017,6711,0.0423657916656784
4445,5991,0.2774880629559359
5986,6441,0.0846758574373584
1555,4460,0.2215919954223099
2390,3132,0.3820780168304928
2085,6526,0.1313682767844899
740,3132,0.6556756477786312
4571,6547,0.2773485937307446
740,6346,0.5935393788672756
499,4065,0.0636587099657194
4572,5500,0.4553486009813633
233,5997,0.2548636847374146
1204,3743,0.1482818830268618
231,6791,0.2872202922253229
3386,4092,0.2505667304221223
299,2253,0.2528325351184515
1795,7043,0.1878634273372224
3903,4342,0.3697513430823135
662,1176,0.2885781994107945
1892,2333,0.1522569344069378
114,6787,0.0735063759629001
1725,5687,0.2835220571002393
2492,6209,0.1824905304221575
229,423,0.1360207707883824
4297,5606,0.2275685827372332
903,5198,0.2826286803739792
507,4360,0.3162140324658316
4116,4783,0.2942127695411226
6814,6988,0.4333218233875415
1363,3193,0.253087816762613
276,6450,0.2302669815293471
3068,7069,0.1151915113544669
3803,5668,0.1471592310413819
2204,2836,0.4450690645663899
1919,5676,0.2812766123203024
5750,6814,0.2536480912725665
2372,4571,0.2073312990423152
1065,3153,0.278005443675633
2793,2892,0.2138316043982212
1892,4116,0.2328016210548137
1041,1523,0.2349192430675823
1938,3075,0.1466227075761392
1204,3189,0.3430331924188164
2309,3157,0.2448697171568449
2793,6833,0.0486535465225417
2364,6083,0.223501583205152
680,5500,0.0914388321718508
2221,5925,0.2481199346772523
3071,5171,0.1100923363241587
3278,6091,0.2583341664241669
3133,3720,0.044351403514902
2271,2969,0.2772306855902844
2088,4592,0.1918289541172747
1428,1446,0.2882322681308641
5271,5449,0.2342816255837301
823,5194,0.2688394878250608
2046,4071,0.1530133452293773
5551,6110,0.2055683336081792
2836,6224,0.26843928780972
4733,5551,0.1674451918002289
1916,6297,0.2457816075267545
1603,4098,0.2499015752041499
302,4274,0.1015020600470955
3743,5602,0.1329911222585361
1089,6475,0.2720384844253469
296,2890,0.315360044248101
1438,5107,0.2882609383763085
3080,5554,0.2522801431707506
3572,3791,0.1507423260599495
1011,2985,0.2822544829563714
1835,5925,0.3619160849717355
941,4116,0.1769785551196795
1645,2374,0.2123988249487061
1819,4068,0.2823598078690929
302,6650,0.223501832060886
5035,6346,0.5936566419806013
6845,7062,0.2945782598971709
1187,5318,0.1587280379411793
1806,4068,0.1432371074814678
1125,6300,0.1809221563063196
312,5597,0.2432593955541226
4948,4950,0.4545898547613337
1226,2833,0.1459861776889652
883,3840,0.169607986807931
155,537,0.0882230427998373
51,5582,0.1914311605212373
815,2920,0.3414401715662674
4158,5182,0.2496795463738587
196,1438,0.3945151945538876
1411,2837,0.3635938279324164
841,2154,0.337695522789005
3052,3118,0.2201878222498611
2980,6799,0.4689004874728992
6209,7087,0.1896283692486174
351,6389,0.318364231020906
1891,2198,0.1062848908087377
1615,5039,0.4313709033298041
4782,5466,0.2295003431292978
548,2920,0.2032966425874497
1603,1711,0.2572727440734083
2424,5466,0.1806096057889371
102,5035,0.2685214441238587
1835,2362,0.3169270929308677
2050,2588,0.2576008216544053
941,4620,0.0912238870750004
531,6172,0.0893765972916066
5789,6633,0.1822863080072575
1172,3278,0.1332331891756045
1881,5404,0.1979104152159308
757,5905,0.2655542915593179
1892,2506,0.1500362436785148
1368,2261,0.0466930951049465
4031,4608,0.0704837644872321
120,6826,0.2181815253938002
4472,6300,0.1450883968829351
1645,2213,0.2005572325538051
2794,4620,0.0637971401342213
70,2317,0.4148794086034709
1499,1535,0.2078625610911596
835,1187,0.179199214039028
4780,5803,0.2707333628210879
1204,1773,0.2450478938578321
292,4446,0.2465209311021765
6172,6631,0.2566143896555711
4071,4590,0.1097357183024553
1204,3074,0.2918716777565798
3817,5600,0.1212939983466789
2833,4343,0.2084058898061964
5614,5887,0.09020096983785
1263,5905,0.3048549158312143
2046,4013,0.4114314649638676
1644,5171,0.2049120821500734
4755,5597,0.2393661372137767
2031,2056,0.3848531142905664
1226,6097,0.2232343516045058
3075,3080,0.2678022384663855
1458,3417,0.220661779132543
473,5747,0.3262207679713333
1644,2904,0.2462322642278041
202,298,0.2301009287004318
2542,5177,0.103728130238535
3988,5662,0.1730765307186876
1446,6996,0.2662077381759706
1039,2588,0.1686549898884792
1977,4783,0.1959348250955998
2789,4324,0.2779590226635793
649,823,0.1732165034578129
1788,3801,0.3112329119366957
5121,6644,0.0668501762964832
483,3720,0.0472005398027577
2945,5057,0.2272332411378921
2945,6574,0.2528878735560957
4582,4699,0.2674679223524961
2156,2588,0.1884320819499649
3535,5818,0.1354817032213607
739,1187,0.2055237990423834
3111,6970,0.2768287760037635
461,3750,0.2082761210068554
111,2793,0.0337581814014009
1741,3782,0.1660256663642959
1363,3840,0.3664247665606025
4090,5103,0.2243849652309217
3071,4720,0.1570012567501775
628,4478,0.0476260482390823
1446,1813,0.328291836646812
202,231,0.2299341594738307
1153,3914,0.2290037041759722
4845,6015,0.1523300368948423
952,5759,0.0827619513346582
5016,5109,0.3178389336013493
3075,6981,0.1975601919333216
1749,3801,0.2192537795104193
1550,1941,0.1941021506380627
5079,7069,0.1345724260148557
1701,3732,0.2236679482731658
6386,6389,0.3965715389111549
4950,4952,0.3704008683448429
883,4582,0.4444119130229695
4438,5676,0.0441141004290166
3565,6310,0.2330833949214223
1719,6162,0.2118887936235808
1219,5997,0.2942146461991137
3132,6007,0.22968230269288
805,807,0.1080797155703027
499,2286,0.1273152878440743
1727,5454,0.1962135052210766
1168,1523,0.2631254013463304
3470,4638,0.2717823372408232
3290,4329,0.0549212237348708
6220,6221,0.2563756627793907
4115,5759,0.1148290406492614
649,4485,0.1028223489312792
311,4855,0.3497043558857319
1435,6611,0.3130867232499445
2945,3036,0.0160719569843565
1071,2961,0.2274233428169278
1073,2837,0.2612174745646406
1345,2088,0.249367767342226
1569,1681,0.1120572289292656
292,322,0.1838490480078465
1795,2892,0.3637932118366885
569,1239,0.3585501807035525
3891,4342,0.5446517523189559
174,294,0.3324192997458461
3066,7029,0.2431914785276544
823,1005,0.3036647708242778
1861,2397,0.249901298736255
507,5928,0.3541292667726228
1202,3362,0.2858086677201072
298,2320,0.2771336479094572
4342,5668,0.3975751064781829
5057,6644,0.2749429711448216
4979,5016,0.2444515339307188
1041,1540,0.1049696570114496
1625,5152,0.0495832394120439
636,4608,0.1794219363731911
433,4478,0.211216539892208
4972,6091,0.2550726966725804
1550,4638,0.1852392502023004
1331,6650,0.2525445982959531
331,7101,0.116323417245091
940,6441,0.0867864673066891
4005,6360,0.3350023783846185
548,6574,0.1005977156833794
3888,5809,0.0611959811171507
2253,5079,0.1200000532419377
5625,6599,0.1354543755068649
511,3720,0.0734334205322078
3775,6385,0.4553623330739522
3572,6037,0.090286385600076
371,3791,0.1054060621862849
740,5816,0.1980846780584955
1465,5727,0.3131946546937215
842,3734,0.1657770124611976
351,6241,0.3064772827999793
1122,6845,0.2830856118205955
1934,5109,0.302339912926991
4485,4608,0.4166948554958929
3502,4590,0.153906655912851
336,3781,0.2135383310649608
321,367,0.2939804167083297
2390,6611,0.2499843647339352
520,2196,0.0658640895873244
2789,2837,0.3233937146161344
3148,3720,0.122751584613994
680,3103,0.2308071509625844
2813,4545,0.2281209383985468
1750,5559,0.2191292589357568
2230,3634,0.467960802092133
1040,1919,0.2931072701076756
1795,5449,0.3062404968496244
1438,3235,0.3367278094962966
1539,6450,0.1626404473626616
1041,3888,0.0526888891176181
1040,1263,0.1534942172646405
3717,7094,0.2317900833645534
155,2915,0.1764488293280671
1682,5130,0.0883020491629962
1625,5747,0.2409605691121501
1136,5173,0.2037689585267196
1516,2497,0.2770953986015724
1560,3470,0.1773402416761138
883,2786,0.6748956373568179
805,5292,0.2642081238407879
3801,6389,0.3415268321433013
1682,3422,0.1821177494294712
6605,6996,0.2275045577713618
5194,5997,0.2365272075073302
528,876,0.3757426261201606
2088,6409,0.1449216591288034
2492,3250,0.1578274780238999
3655,5027,0.1815001437362625
1497,1499,0.4611361716803485
4699,5747,0.3575792706566612
5668,6874,0.213113856161496
947,4545,0.1917052779020839
1810,3201,0.2312447808698086
88,1428,0.1710732253010564
5171,5190,0.1262241092384079
4347,4608,0.2020524512609522
2309,6203,0.2548104082544557
1934,5161,0.2352845466751749
1041,5026,0.0660790618794806
1895,2133,0.137886465806911
3071,6824,0.0721473996695883
6346,7038,0.6203589044991936
1795,5928,0.302223497755954
2920,3422,0.1848147320001074
298,2212,0.1798032295768273
1985,6605,0.2112712893271225
2133,2813,0.1289723982858621
6042,6299,0.2351301833933039
6806,6814,0.4234193551571422
1263,5152,0.1650591113855872
709,1144,0.1487057071941858
3066,6990,0.2690469141261048
4045,5290,0.1719824469008882
4115,5741,0.3357430789895435
114,1368,0.0286238957688719
719,5318,0.157364111994017
2813,4024,0.0210449139347617
1160,2789,0.1556628318428974
207,4727,0.198781288515969
223,470,0.2850825606076315
1089,3129,0.2135460017073811
2588,5495,0.1797228591726566
4608,4993,0.1525942422712386
2198,4090,0.1592267282489435
163,1050,0.2747278448688065
991,2789,0.2705765187696137
5454,6081,0.3031602633809719
1193,3685,0.1160595218718613
5747,6077,0.2548360234404614
1934,6814,0.2036588812445074
520,6172,0.0475704991659074
1444,1788,0.3266150547394664
1603,1613,0.2340909539250258
111,163,0.1920970246226426
1773,6733,0.0741842959263178
5601,5905,0.5156345324182725
182,1159,0.2426955848666375
5975,6299,0.2049687467775187
1895,6349,0.2302428727379245
5367,6051,0.201686116027323
3250,5427,0.1624401724346612
432,4023,0.3499612893779955
1895,4113,0.2180476314969485
3803,3899,0.1792035176950334
157,5310,0.0844433707010338
1213,2133,0.2745570513700899
814,3189,0.207556493531121
2954,5367,0.2412040285741398
1168,4733,0.0796238798867779
2381,3129,0.2306908203543871
816,5057,0.1249133070196714
2937,6202,0.1625135820849692
4716,5130,0.117283449053798
1470,6260,0.207208056052333
3506,6887,0.3227626498910965
102,5957,0.3262244927938957
213,2309,0.3027810699803379
1346,4045,0.2752344560321571
3074,3075,0.5691541827863242
889,4687,0.2522389460920739
1726,3539,0.1908784348226821
903,4116,0.1739021162931922
4068,6775,0.182385267890727
2133,5763,0.1168727766591583
1663,4045,0.2002998702714065
1438,1446,0.550161521021731
1202,5997,0.2747407608532266
1220,4582,0.2783947049863924
1835,5760,0.3300180146955725
2497,3775,0.3231006620476032
3442,7052,0.477311674975962
992,5533,0.3126771146165215
3075,4952,0.1829016010154304
4326,6434,0.2710846589790436
1435,1750,0.2378717361024339
470,1213,0.3021752151311102
3545,4472,0.2163052677557607
2890,4184,0.130831138184128
2889,6644,0.0742939235486381
4576,4582,0.2775962204252563
4329,6644,0.0539619720102272
1715,4687,0.3547092667726641
1151,1153,0.1765186118220681
5318,6015,0.1621588940395412
336,6545,0.3476079404380994
1721,5727,0.1794685704676438
1144,5027,0.1533514358552248
497,1874,0.2767280722134429
163,1801,0.1852671621948196
1428,3071,0.0472231347651785
4979,4985,0.4840636763227668
1049,6263,0.2092467436436266
1213,3572,0.3773300307738048
1570,4076,0.1864488924335893
6979,7101,0.1418762915213209
1368,4292,0.2396963330148697
1363,6699,0.143335495823809
628,2152,0.1498192159194134
5763,6866,0.0629970282488962
2198,3888,0.0726183306539924
1750,3731,0.2061883476447968
54,6864,0.320981584249676
5190,6372,0.1271445182005554
1381,2811,0.2551571523889834
331,6574,0.0421861533467471
952,4472,0.121209898363199
3654,7087,0.1948743788725961
4469,5404,0.2574838842470901
3775,5279,0.3335527301962648
255,956,0.1970731502250908
1438,5957,0.3875433514628404
1005,4788,0.1684507149751503
714,5318,0.2662625409465891
2814,4545,0.1988299978962036
3133,4052,0.2312305754262596
2794,5614,0.025354128121691
4472,6833,0.0489958827953712
1874,4998,0.1694406958920071
3545,6836,0.2177767559638452
520,4438,0.1705706746643999
2374,5579,0.3565390693362845
2385,6997,0.1651038080853344
1465,4101,0.3341704354804469
1368,5970,0.1918292731610877
876,2936,0.2849200959351473
1719,1721,0.5657164336648189
5747,6472,0.1694746186950081
2492,3891,0.2570164918311022
174,6812,0.2904576856317455
2405,4903,0.3272189251287285
1213,6799,0.3368618820541848
4478,4524,0.0261407010739945
3119,3572,0.2604730877016842
823,1618,0.2835161899715523
3020,3572,0.2540349332326003
254,1226,0.1778814958019516
2859,4438,0.1483675199356511
497,5077,0.2016226018438368
2253,2383,0.1001677761105378
1603,2184,0.203154658804395
4096,7062,0.302112381237966
5317,7101,0.1983299830158957
4689,5121,0.2516931001488573
3470,4754,0.315251232076389
2385,3720,0.183827578474564
1862,4472,0.1025377477334913
4368,4953,0.2498304173326472
956,2229,0.4134828713063274
1049,6448,0.3284042067541367
2198,4184,0.1111610386106033
4227,4867,0.2806660277489011
1864,5535,0.1840945238733337
3484,3981,0.1675571410773437
2175,6574,0.2323014049319069
872,5262,0.266592489335398
1430,1453,0.2435008538934281
4581,6450,0.2192100452088776
2506,5759,0.1452065594510609
3605,6081,0.1086036511606428
4262,5997,0.4834162501512885
3506,6386,0.2527805955324795
4262,4360,0.2502130517334267
1161,1176,0.494444341681492
3591,4733,0.11115858765899
2310,3157,0.219876852559041
6172,6644,0.156302830712638
1120,2920,0.1197207197559779
4506,4516,0.2208354454397022
321,2271,0.2025222520751473
2374,7017,0.1532005675355526
3883,4440,0.2195653033155688
3111,3118,0.4926237025667077
2813,5010,0.1488818465629993
3545,3715,0.2100258317495338
2833,3312,0.1799134743504402
5156,6475,0.2476128518529283
2492,6018,0.2409643811772108
1444,6389,0.291342133504424
2170,2310,0.2852361528664292
4113,6121,0.1673972641180114
3717,5565,0.1999990443535295
920,947,0.3391337518446997
3386,6649,0.3228080219859393
2786,6545,0.3154937016915705
1083,3148,0.1173494309873279
294,661,0.2142331436112341
4080,4754,0.3220086485365037
2904,6202,0.1732484841680248
3193,6791,0.2398597565011843
900,3001,0.2438900795196571
1217,1835,0.3487837741815551
1151,6051,0.1330754449152138
3497,4940,0.2948180879876832
157,500,0.287189864714916
4701,4706,0.3772050951620985
3072,3167,0.0850758675021265
2883,6172,0.0508226480816846
2383,5310,0.0972140629816201
3069,6968,0.2091766028823761
233,2184,0.2654756130812687
906,1225,0.1028586945332247
1726,6243,0.1701136002465607
3376,3855,0.3354839326935501
935,5803,0.1125853897083082
302,1065,0.1513083225654583
1074,1401,0.307326105498616
2374,5244,0.2738355633778955
1554,6221,0.1688102247882419
1381,4324,0.1360529555835196
1033,6243,0.2554201288660309
1499,5803,0.2725010481952545
2789,6331,0.3351066360103375
6349,7018,0.1750699531467012
294,1428,0.1040660522469024
3720,4494,0.2649402268222279
4645,5057,0.1506016086647696
1050,5271,0.2480605848811553
757,2961,0.2067839947168898
302,5114,0.2192078458901284
312,1213,0.2219062157035753
4243,6385,0.2304146978481148
4116,6497,0.2574385583455303
3502,6140,0.1560383270238191
1005,1144,0.1440623067905511
336,993,0.2688988867310728
900,935,0.4870463081171797
1202,1226,0.2210640630599585
991,1368,0.2828906421654783
2213,6299,0.1870746736806527
3281,3743,0.0920343381842272
1041,1916,0.2078910707814381
5986,6711,0.0557039068577317
1810,5121,0.1998521080673792
4478,5027,0.2586340376589807
3002,7062,0.4755949781076573
2969,6535,0.2083919871843676
223,2281,0.1436391482954744
497,2320,0.2934664329038389
2046,5558,0.1771298942696757
3484,5454,0.178149564385541
5348,6799,0.148034201277684
3587,3959,0.2149969253182824
960,6996,0.255528759528951
2786,5759,0.3390511057145589
4472,7098,0.0375828715068543
2899,6266,0.1441496551342734
487,3127,0.2676917722611656
1759,1916,0.2648989321695215
1239,3988,0.2949479728416169
1795,6386,0.2502036987143957
1806,2175,0.2077038677891123
1916,1941,0.2008286519116202
2200,6441,0.2277480387790042
5040,5727,0.1895385289014345
351,6077,0.3562084678699954
3572,4344,0.1308993305429446
1041,2056,0.1653244607920631
1033,3178,0.239245376265843
814,6717,0.2814437086679019
5747,5760,0.3876125299793965
3775,3840,0.3029282804284671
814,3546,0.229383737896977
363,500,0.1732435562460123
361,410,0.3287251765324345
988,5575,0.2773714494044796
2031,3161,0.2320878165840955
3407,4204,0.2111528532665624
3148,5027,0.1950133095248528
1619,6299,0.2081447916709477
470,485,0.2670279421965997
3535,6763,0.1298705084483266
1188,4204,0.0217836481271141
4699,5997,0.2982761777357783
1749,5287,0.2160955053514802
537,5427,0.203406775125071
1985,5133,0.2857101296415984
4058,4920,0.1373006360256955
2188,3422,0.0990262081570162
2789,3652,0.2228261543422344
988,5290,0.1377591892300017
1125,5310,0.2384546356048762
1570,5057,0.0761296300665369
2372,3853,0.3104726805011433
4243,4948,0.2155972411267521
2497,5171,0.1205759501509829
2188,3281,0.0634567757506057
2793,2837,0.1863221445672334
2506,6547,0.1487312015485515
3772,6367,0.2419310066118528
2191,6497,0.2739556633645369
4460,5906,0.3185683780566734
4446,5957,0.3809893027119117
2046,4716,0.1122777597103948
1411,2859,0.1385156633114055
4855,6880,0.1986827961904455
4783,6042,0.2276529082910678
1226,1601,0.1613996563855545
3715,6075,0.3161401030357075
4343,7018,0.1566115688477556
139,2085,0.2867389268158349
1401,3539,0.2002976532157216
160,5190,0.1970048454989077
7052,7062,0.2239494707541265
841,4096,0.1444541287642701
500,1202,0.225571810590712
2307,5131,0.2241371110381377
5310,5887,0.098338280812332
2907,3386,0.2317037237655141
4326,6582,0.2899327262045024
551,1750,0.2507909462550106
3468,4638,0.3392954343571373
569,6582,0.2001387356488602
1892,5182,0.2298292571594223
1644,4845,0.2631501852366006
5133,6202,0.2770893691612553
2104,5614,0.1141700798692362
949,3178,0.2038512386465872
4972,6083,0.2500569780988189
172,3605,0.1096790684327574
1601,2813,0.1410396768684509
1539,2542,0.1333562111351791
5194,5849,0.2508389113516549
1775,2811,0.3094556283174091
231,4472,0.1259429433390128
966,1158,0.1972813896251888
1432,6105,0.337259713712198
6574,6833,0.0754556680486587
2372,3801,0.3343240461663539
185,3734,0.1879102484957518
5676,6644,0.0003113305398611
316,3883,0.2969467580014365
3082,5107,0.3526958210559189
1011,1453,0.2251631891471712
202,5103,0.2952305486905875
2315,4456,0.2349508126492717
2188,5114,0.0380893650804921
3655,3719,0.3939957309488796
2955,3193,0.2348898955797657
1438,3132,0.3346791465308937
2374,5600,0.2497348641050333
294,1813,0.2237284782715164
2542,5409,0.1257269823561156
2915,5427,0.1742654982757893
815,4094,0.2640238657104108
3506,7065,0.3917786735342635
1040,6717,0.2207981322275994
223,906,0.2000356001464938
2529,6083,0.202291100101662
1874,6319,0.3234024477897785
4380,6492,0.2133359683363528
2152,5460,0.2504215246395658
754,4592,0.2765170737439581
103,6036,0.33525463425027
331,6441,0.1489592225560444
2212,6836,0.1877534695797357
2904,6981,0.2122823051566283
2793,7069,0.1807273253095821
1481,5318,0.2060813338094866
5928,6203,0.2654177942811201
1819,5727,0.2124748932722835
1071,6337,0.2367074780208995
5567,5662,0.2826192487166842
1819,4720,0.213142483183923
781,4204,0.1758476169255177
3853,6472,0.1655683936697228
102,1446,0.3886565530125229
6683,6968,0.2058250754483508
182,4285,0.2165574210220984
2024,3088,0.4093729008036638
6081,7077,0.2109312703432348
500,5427,0.1698695202510248
1669,3888,0.1976882792655356
900,902,0.2664228270772661
2142,3826,0.2795906625800722
351,3826,0.315147185229301
5727,6644,0.2349993476953635
2336,4005,0.3533494360250453
4047,5849,0.1716870820887765
5479,6333,0.2980061549781821
294,2889,0.1173168364663366
3914,7013,0.2007539193272565
3444,6759,0.4521709472202083
1446,6605,0.3419276015422005
1005,5892,0.2031692591247515
621,6052,0.1275905724619159
238,4699,0.2724446096931998
4516,6650,0.1276713619199878
4264,4957,0.1995368648299091
4846,6650,0.1465994940464344
3170,4343,0.2337596124587192
3161,6299,0.3505520941580728
520,781,0.0653918745321294
1041,5290,0.1530682234391372
781,3789,0.0138681876704719
238,300,0.4397089315048927
1033,1723,0.4800265046135072
2942,4608,0.24355875550449
1172,1644,0.1503070321553353
5579,6545,0.2878917673892821
4780,5404,0.3318574775854321
1892,4005,0.2228254286416983
2336,2374,0.2559763805435099
3840,4031,0.2500161948999353
507,5789,0.2797087815025765
1725,1726,0.4010318664942325
5449,6472,0.1215931376109203
2890,6214,0.2626666023533828
1954,4472,0.1162132080015365
3122,6838,0.2440505825260409
1027,2133,0.1559151985361177
3118,5427,0.1903852577421499
1936,1984,0.4064586366093503
1810,6663,0.2200140414123531
1136,6221,0.2739807497243965
316,1479,0.1839678058561286
649,4620,0.1077593243393921
1431,2837,0.2289901992389304
4689,5161,0.2097672726174829
582,1193,0.1154315913387932
1176,4090,0.2446826998807225
956,4592,0.2566992394376243
5271,5348,0.2637953799502167
2065,6537,0.3507824900925467
4224,6091,0.2142901409357497
3161,5597,0.3116898084701161
3376,5500,0.2150102996016444
294,4434,0.0732764120792704
269,4878,0.155461391203617
165,4274,0.1413531777327492
2281,6988,0.099441686976887
3634,3859,0.282752623288736
5991,6814,0.4219257446015957
333,6218,0.4006334856187646
3546,6297,0.215310776038598
736,1027,0.2336041323746828
423,3654,0.2108079983292288
269,1514,0.1758583228479902
202,1741,0.2168341189227243
5759,6489,0.1241867932851309
992,1775,0.3884130006292502
2405,5077,0.2463451412727641
5567,7043,0.2778716656883343
487,4116,0.11032696999168
4084,6409,0.4434217762304179
470,1595,0.4010442453582133
1227,2969,0.266800421857862
947,1225,0.1863907664029989
1005,1916,0.2137780018854902
4848,5262,0.2388396606476028
54,3129,0.2430261539171156
1005,1028,0.2108684182698844
199,2725,0.3231434453563665
5239,6221,0.2111369499150329
5991,6204,0.3187462580984873
2271,2282,0.3514167769064761
621,1188,0.1318473550384489
2841,6933,0.1853652521697401
3636,5535,0.2303807412105843
5554,6352,0.1982472843976328
4590,6711,0.1101084046867323
2315,5318,0.2015385352323158
1676,3362,0.1913241496367332
1158,5691,0.2184397441370867
1438,6611,0.3889857946197585
2432,3605,0.0599844004044358
948,1225,0.1874022433994005
336,736,0.2704939627225931
3132,6273,0.5658533435223844
1263,2354,0.210191791335652
1862,6787,0.0036996090646202
1514,1861,0.3049320127850123
1874,5404,0.3040464770143853
2221,6434,0.3040712532680917
2405,2915,0.2836264290869619
298,3545,0.1718816823859837
155,202,0.1372552281234328
4620,6409,0.269968221084148
5598,5601,0.3632388057197787
4024,4264,0.3283098315370893
2492,3645,0.2006079170134666
2022,2081,0.2579059114758697
4092,5121,0.2666409985885759
1005,4024,0.0400842805441584
2432,3075,0.147692599619313
1446,5173,0.2072540833777087
4262,5449,0.3142223656678452
5449,6582,0.1978956696049423
2859,2920,0.2210912368735128
5053,6659,0.2827201981417352
4494,4506,0.1858949138316932
1749,6389,0.2249944154242392
485,3572,0.2220063415582632
2253,2449,0.2224233306219144
4472,6052,0.0758305861174823
2992,6545,0.290192486504835
2198,6172,0.1817736299920238
5079,5318,0.1694469131955668
172,5759,0.1779966705143799
67,5747,0.2344256943841354
3988,5925,0.3232012729073583
4516,4763,0.0685290498246985
1938,4935,0.1377542894535682
1187,3546,0.2492598376709526
3290,6035,0.0986998125657655
103,2975,0.2555992388387862
3376,5558,0.2551742758304634
1461,6775,0.1173937743579534
1576,3654,0.1811345942962341
2833,5183,0.1694113517464795
1615,5582,0.4239291886931514
155,2904,0.1083182534178691
103,4446,0.3601631979300714
2814,5690,0.2272870077192948
889,3386,0.3458571191579925
1719,3446,0.3799970708989189
4262,5747,0.3526892661441212
903,5803,0.2048330632755234
1039,2542,0.1393634836347279
1776,5057,0.1181842663458505
496,6333,0.3955794234731424
2188,6172,0.1905764452377814
233,238,0.3090637507250293
5317,7077,0.1844306229143394
70,5027,0.117122905279124
4090,4101,0.339724676718667
3075,6545,0.277853137868945
4716,7043,0.1464154008952528
229,7035,0.1777836079774283
1919,1927,0.3534630755292765
2382,6322,0.2266683987252644
473,2362,0.2636811503111882
2588,4344,0.1354600735144631
3422,3750,0.2499445659757375
988,1040,0.1926274612336777
1622,6791,0.1903316082660018
841,4763,0.1395319865722671
3278,6385,0.3238906466625256
86,2837,0.2589159695707853
2188,3165,0.0079858128823479
4687,4689,0.3777567424520568
51,6015,0.1869791422474043
2381,5997,0.2757657787619626
3088,5789,0.1895698835970117
1540,7069,0.1341937391391469
3122,6968,0.2085552143927484
1622,2065,0.1762845728583813
1122,1750,0.3187321054383742
6547,7094,0.2086871865632647
487,5484,0.1345739599076032
3000,3801,0.480410896273974
1005,4224,0.0176184676037287
1756,3962,0.1827657819214273
4979,5003,0.4631270465153038
992,2841,0.2544318252514215
1701,4506,0.1874078061861968
351,2372,0.4288242640922693
1254,4940,0.190934399584152
1142,1148,0.1704696203083383
4262,6887,0.4389170616387126
3840,4582,0.2562612601117133
3634,4506,0.1843152144440362
302,1311,0.1951573774467808
316,4998,0.2103818307032246
5777,5789,0.2049507213314085
1217,5997,0.2893433632612707
2954,3545,0.3237383939616813
2813,4993,0.1436704065664847
3020,4524,0.2099722730264117
1159,1226,0.1611127836660103
3720,4224,0.0914256287942405
321,649,0.2301196830774938
1368,5145,0.0518689006017051
3148,5579,0.2503616253088573
4576,6472,0.2072213955543992
1453,6105,0.301377996390948
1625,6273,0.1786177731488128
2229,3981,0.2023757488025888
3178,7018,0.1645268306999071
3148,4342,0.2267983455620895
94,1727,0.1026506528081083
3157,3545,0.2112502119554319
1071,6791,0.2577758160076488
4950,6880,0.2380721206269649
2786,6091,0.295532661578918
1312,6162,0.2428585402984665
1438,7038,0.3609385059917864
5035,5439,0.5720550110035121
3148,4620,0.1221088317590336
954,2200,0.1981993694205582
3775,5479,0.3232324202902111
3074,4608,0.2042799702210436
3775,6333,0.304214729860636
1368,6172,0.1794016901505531
1727,6299,0.1624056814028948
952,7101,0.1789745022022421
3000,3853,0.268798862772695
302,5239,0.1513696438761565
2942,3064,0.2124112790255371
3082,6759,0.3075771692642067
4047,5855,0.1899545090627195
292,1002,0.1028776523245582
3484,6450,0.1591331990305755
2253,3545,0.2247201687503324
5968,6864,0.1392390044847135
1346,1601,0.2563659077247529
1768,3596,0.0885960700392153
2935,3717,0.1453700912413469
3189,3652,0.3022979465860904
163,2785,0.1825871801631593
4292,5970,0.290362243353187
2135,5561,0.2293042351475547
1017,5027,0.1133095921233293
621,2271,0.2404549901747598
3235,5750,0.2110301888041601
2188,4716,0.1669095021604525
1239,1835,0.4030710008826629
841,2175,0.2450855426079051
2261,4204,0.0754419172192964
4113,5565,0.195978860150113
6172,7096,0.0289743247186043
4347,7068,0.2467480123399867
1969,6952,0.1872401693088701
5500,5598,0.1840071203235768
3129,4806,0.5149122379350624
2317,2789,0.3264272060537094
1895,3715,0.2130964763416969
4116,5290,0.1435553972347132
2364,6386,0.2224138357697128
3072,4763,0.1883709416805489
1005,5027,0.312628845927253
139,1193,0.2878181038234839
1985,3082,0.2470721481008609
4264,4966,0.3201966564520139
993,1073,0.3847129854921026
202,4953,0.2267908580681945
1946,3075,0.291648969225446
4921,6439,0.1825274315024607
1569,6649,0.4447134012774003
1941,5409,0.1700448418152448
169,3442,0.1550810058811429
3290,6814,0.2804077738949707
1188,4478,0.0503673107224676
1619,6547,0.2941799129573281
1768,5601,0.2162114924048263
2813,5079,0.0902244740139419
4478,6451,0.1910529619041153
900,5198,0.2628155635739317
712,1151,0.1716953806149243
1277,4204,0.0565844183147659
1663,1936,0.216722901057833
1325,1719,0.3400913128154387
5318,6997,0.1911654366333929
712,4700,0.1899396100210176
2315,6936,0.3452381923389455
2007,3839,0.3280352386609364
2497,4700,0.2241804122365462
2506,4575,0.2031332454238038
3775,3848,0.2082406985324389
3545,6501,0.2833895296148813
1263,1723,0.2676937641932636
1776,5727,0.1423582076276897
3988,6697,0.1607896606524651
3997,6266,0.1769185673940448
3103,6838,0.1950006782513528
4057,4204,0.0520041517513422
2065,5039,0.3000722416195408
1936,3652,0.2162057106654229
2907,4205,0.2974504509490449
5404,5803,0.3184714371757091
5777,6077,0.3322672144282298
102,6506,0.2257907391317411
3565,4998,0.1307187719919804
